"","Lon","Lat","FishNASC"
"1686",-5.29957056,56.05998191,12.768922
"1687",-5.28513104,56.06394292,12164.119354
"1688",-5.27603869,56.06975683,2631.460393
"1689",-5.280431,56.07842781,281.460874
"1690",-5.26944333,56.08311833,193.401766
"1691",-5.25330173,56.08484331,2146.381061
"1692",-5.25767903,56.09296894,97.622974
"1693",-5.24420627,56.09710357,213.306294
"1694",-5.23315287,56.10320092,10.507539
"1695",-5.23127333,56.11194833,1222.503535
"1696",-5.23444447,56.12049526,875.791782
"1697",-5.22098284,56.12541814,161.335071
"1698",-5.20737647,56.1300106,22.008485
"1699",-5.20554667,56.138945,1077.002946
"1700",-5.19052167,56.13911667,78.715923
"1701",-5.17999,56.142785,176.223338
"1702",-5.17033246,56.14688132,1241.011134
"1703",-5.15479957,56.14417462,2742.585332
"1704",-5.14730819,56.15024114,436.11465
"1705",-5.13698667,56.15409167,88.259052
"1706",-5.12256333,56.15404667,132.171802
"1707",-5.12071657,56.16302087,10.360177
"1708",-5.10924985,56.16736946,57.792113
"1709",-5.09587251,56.17062546,29.917344
"1710",-5.09996167,56.17931,56.846132
"1711",-5.09435939,56.18610712,8.925402
"1712",-5.08127852,56.19139503,70155.183472
"1713",-5.08412667,56.19698667,51.739187
"1714",-5.0836061,56.19888216,6.245313
"1715",-5.0828337,56.20718998,228.558523
"1716",-5.0691185,56.21187829,162.089157
"1717",-5.05731095,56.21668575,166.862376
"1718",-5.06386066,56.22486596,266.32096
"1719",-5.04991333,56.22606167,7.115808
"1720",-5.05502365,56.21992587,35.044399
"1721",-5.06974926,56.21614602,32.005005
"1722",-5.07302075,56.20877131,38.21535
"1723",-5.07487833,56.2008,129.453799
"1724",-5.08923855,56.19651419,18.3754
"1725",-5.09088992,56.18908292,34857.229717
"1726",-5.0871011,56.18043645,23455.315527
"1727",-5.09781993,56.17425502,13.177907
"1728",-5.10666325,56.16819459,934.433485
"1729",-5.10923518,56.16004154,527.634489
"1730",-5.12509,56.15869333,15.291458
"1731",-5.13547819,56.15447604,162.896697
"1732",-5.13981493,56.14728909,1396.98224
"1733",-5.15425278,56.15131602,81.962685
"1734",-5.16278403,56.14535117,1778.689357
"1735",-5.17769356,56.14342333,1283.365303
"1736",-5.19150855,56.14050183,335.04822
"1737",-5.20229667,56.13444167,747.510057
"1738",-5.214872,56.13024475,486.803032
"1739",-5.21955848,56.12161793,141.307084
"1740",-5.22742016,56.11396448,760.409492
"1741",-5.23162167,56.1053,0.847883
"1742",-5.23680411,56.0968716,0
"1743",-5.24894973,56.09125024,2.299637
"1744",-5.26283306,56.08666214,0.346609
"1745",-5.267595,56.07817833,3433.769268
"1746",-5.27692028,56.07118085,8720.320711
"1747",-5.28496289,56.06356981,2750.301044
"1748",-5.29375167,56.0562,1723.691922
"1749",-5.30709842,56.05135182,995.863803
"1750",-5.32134667,56.04809333,0
"1751",-5.27829775,56.06917284,154.459127
"1752",-5.28889167,56.063785,370.792316
"1753",-5.29994384,56.05728167,982.201292
"1754",-5.31092677,56.05067842,1219.8349
"1755",-5.31307418,56.04258194,575.024087
"1756",-5.307525,56.0342,628.150248
"1757",-5.31396752,56.02828041,572.951214
"1758",-5.32947974,56.02590962,0
"1759",-5.32123667,56.020675,416.931101
"1760",-5.32694098,56.01577736,149.127879
"1761",-5.34262333,56.01407667,414.788
"1762",-5.35666196,56.01131215,87.789783
"1763",-5.3599596,56.0026144,613.574618
"1764",-5.35889416,55.99368067,594.88361
"1765",-5.35674511,55.98499998,79.667847
"1766",-5.36204167,55.97650833,52.936878
"1767",-5.36764838,55.96820025,652.384417
"1768",-5.37255603,55.9593282,1733.1843
"1769",-5.377565,55.950945,5123.701834
"1770",-5.38352167,55.94259167,5010.432857
"1771",-5.38960584,55.93430825,1470.649695
"1772",-5.39530778,55.92590984,1172.320166
"1773",-5.40033922,55.91736621,5078.433175
"1774",-5.40513242,55.90876111,2033.150772
"1775",-5.40592228,55.90022228,16.745539
"1776",-5.39529947,55.89352492,60.733696
"1777",-5.38406105,55.88707308,6655.039234
"1778",-5.37227547,55.88101821,1022.123701
"1779",-5.36014948,55.87511685,930.122277
"1780",-5.34805249,55.86921783,2178.794067
"1781",-5.33634456,55.86308237,2.176589
"1782",-5.32483894,55.85679802,37.934911
"1783",-5.32133833,55.84824653,6.627671
"1784",-5.32097,55.83921547,302.667451
"1785",-5.32017328,55.83026445,38.726424
"1786",-5.31936667,55.82125833,210.238964
"1787",-5.31863912,55.81223167,3.758181
"1788",-5.30697933,55.8066519,6067.828235
"1789",-5.2918618,55.80380296,1421.575112
"1790",-5.27610485,55.80202832,481.352657
"1791",-5.26044333,55.80027333,1439.842906
"1792",-5.24478833,55.79849333,1677.439769
"1793",-5.22908913,55.79678707,677.668477
"1794",-5.21330428,55.7950988,1659.804453
"1795",-5.19778407,55.79315289,1244.318783
"1796",-5.18351649,55.79014996,301.722263
"1797",-5.19819167,55.78771333,974.093059
"1798",-5.2141218,55.78645543,3417.262669
"1799",-5.22994378,55.78503006,847.981182
"1800",-5.2456918,55.78326897,1556.211778
"1801",-5.26115167,55.78129833,423.348948
"1802",-5.276955,55.77963833,1089.356337
"1803",-5.29263194,55.77797641,163.611599
"1804",-5.30389536,55.77374226,79.400596
"1805",-5.301125,55.764825,0
"1806",-5.29864651,55.75593824,685.648812
"1807",-5.29581838,55.74707515,204.992022
"1808",-5.29325658,55.73819667,1870.11268
"1809",-5.29095667,55.729365,717.886216
"1810",-5.30461302,55.72573267,918.650954
"1811",-5.32055018,55.72599,127.660621
"1812",-5.33657667,55.72610167,398.604345
"1813",-5.35263326,55.72629,5.112691
"1814",-5.36857135,55.7268743,101.521646
"1815",-5.38433608,55.72739751,383.749608
"1816",-5.40039833,55.72811333,406.230226
"1817",-5.41577479,55.72801835,0
"1818",-5.40645363,55.72106225,2.885037
"1819",-5.39593667,55.71431333,83.938229
"1820",-5.38544348,55.70757183,49.290788
"1821",-5.37487107,55.70082344,1936.027258
"1822",-5.36414328,55.69417406,552.573162
"1823",-5.36520833,55.688175,581.595428
"1824",-5.38024228,55.68523481,318.928674
"1825",-5.39504377,55.68189892,104.699113
"1826",-5.40984919,55.67854678,293.004521
"1827",-5.42464833,55.67513833,960.555844
"1828",-5.4392865,55.67163321,646.559936
"1829",-5.44827634,55.66629967,91.567627
"1830",-5.43755378,55.65971174,738.547941
"1831",-5.42568167,55.65366333,431.762479
"1832",-5.41315241,55.64816625,406.376916
"1833",-5.41363039,55.64239098,243.709095
"1834",-5.42726641,55.63763687,669.67758
"1835",-5.44074,55.63286833,954.550016
"1836",-5.45428,55.62810667,340.902278
"1837",-5.46242721,55.62185768,219.769486
"1838",-5.44871125,55.61737833,351.915704
"1839",-5.43408498,55.61368307,152.215732
"1840",-5.41938697,55.61046492,2485.194828
"1841",-5.40642985,55.60621708,84.235367
"1842",-5.41844,55.60038833,205.861252
"1843",-5.430415,55.59445833,292.858594
"1844",-5.442333,55.58845557,700.122237
"1845",-5.44511642,55.58094687,173.538793
"1846",-5.43140931,55.57663518,7023.946777
"1847",-5.41678411,55.57314073,994.636798
"1848",-5.401765,55.57010167,85.089446
"1849",-5.38681167,55.56721667,441.098077
"1850",-5.371825,55.564185,1208.698128
"1851",-5.3795974,55.55720152,194.60688
"1852",-5.39134876,55.55115845,352.241745
"1853",-5.40356196,55.54540366,248.2865
"1854",-5.41589252,55.53973307,148.156181
"1855",-5.42829769,55.53410417,208.416311
"1856",-5.440825,55.52856,807.424529
"1857",-5.452545,55.52259333,706.977182
"1858",-5.45278427,55.51552862,255.621701
"1859",-5.4685378,55.51488727,259.120834
"1860",-5.48328178,55.51198263,29.800987
"1861",-5.47724256,55.50599681,1394.341206
"1862",-5.4632784,55.50159502,298.280897
"1863",-5.4492536,55.49746992,464.652408
"1864",-5.43519281,55.49327587,123.708528
"1865",-5.421275,55.48895667,52.205819
"1866",-5.40748048,55.48456703,61.898804
"1867",-5.39360153,55.48018013,98.158649
"1868",-5.37937067,55.4762286,789.648663
"1869",-5.36504623,55.47230947,25.136363
"1870",-5.35077791,55.46847407,0
"1871",-5.34001831,55.46297607,0
"1872",-5.35291333,55.4582,0
"1873",-5.36716781,55.45436533,0
"1874",-5.38156401,55.45053001,125.194444
"1875",-5.39589182,55.44671034,144.382672
"1876",-5.41045833,55.44296833,20.439642
"1877",-5.42544646,55.44025956,170.630471
"1878",-5.44070725,55.43780127,1302.822325
"1879",-5.45616838,55.43571636,700.084437
"1880",-5.47192382,55.43461975,405.393887
"1881",-5.48767475,55.43375456,236.348303
"1882",-5.50343993,55.433265,21.838875
"1883",-5.52007607,55.43355652,1.738578
"1884",-5.54961812,55.4298207,0
"1885",-5.53456167,55.43156833,7.561614
"1886",-5.51900773,55.43087103,0
"1887",-5.50375587,55.42844556,4.369549
"1888",-5.48857384,55.42584673,39.253227
"1889",-5.47333826,55.42340055,387.959012
"1890",-5.4581257,55.42094621,39.242454
"1891",-5.44304724,55.4181598,352.389752
"1892",-5.42799833,55.41529667,3682.49803
"1893",-5.41302201,55.4123695,2748.261918
"1894",-5.39632439,55.40911388,5774.828035
"1895",-5.38246797,55.40634863,479.045958
"1896",-5.38359984,55.4088931,1.52004
"1897",-5.36856561,55.40610876,366.251713
"1898",-5.35352652,55.40321936,429.690667
"1899",-5.33864464,55.40025139,405.303144
"1900",-5.32376289,55.39727075,452.209343
"1901",-5.30861542,55.39435205,4964.302505
"1902",-5.29377352,55.39145477,11.275053
"1903",-5.28057798,55.38721475,149.050414
"1904",-5.29432326,55.38397196,1355.612421
"1905",-5.3093337,55.38100228,47.481292
"1906",-5.32418826,55.37796351,2059.116557
"1907",-5.33928656,55.37513244,1494.034045
"1908",-5.35431577,55.37226574,2083.374349
"1909",-5.36924,55.369325,91.88606
"1910",-5.38410024,55.36623195,1128.718161
"1911",-5.39903719,55.36317606,748.822565
"1912",-5.41404364,55.36038552,78.654858
"1913",-5.42903794,55.35750187,313.833061
"1914",-5.44379333,55.35441333,4.779355
"1915",-5.45890055,55.35145397,0
"1916",-5.47347568,55.34813263,0
"1917",-5.48876518,55.34586825,1.328851
"1918",-5.50406502,55.34359441,229.113239
"1919",-5.51553158,55.339079,209.408098
"1920",-5.500045,55.33633833,0
"1921",-5.48546112,55.33322448,0
"1922",-5.47072926,55.32995261,0
"1923",-5.456715,55.32585667,22.579973
"1924",-5.44325807,55.32122259,69.9037
"1925",-5.4289584,55.31724724,62.016105
"1926",-5.41478081,55.31329354,68.162056
"1927",-5.40064952,55.30933278,106.10703
"1928",-5.38601,55.30583667,127.794236
"1929",-5.37127833,55.302655,394.475433
"1930",-5.35674167,55.29927667,52.145997
"1931",-5.34228259,55.2957265,29.254274
"1932",-5.32783468,55.2921159,31.564087
"1933",-5.31342531,55.28847925,394.236067
"1934",-5.29878521,55.28512133,428.224136
"1935",-5.28396172,55.28195655,2976.847355
"1936",-5.26920733,55.27878004,1062.958132
"1937",-5.25442362,55.27556392,2629.389917
"1938",-5.23696484,55.27182464,280.683303
"1939",-5.237095,55.272125,3320.381101
"1940",-5.22187167,55.26980667,962.000361
"1941",-5.20661125,55.26744708,319.042003
"1942",-5.19143622,55.26494607,569.809369
"1943",-5.17644302,55.26239036,461.064768
"1944",-5.16097344,55.26283748,550.822693
"1945",-5.14603848,55.26563346,3060.029772
"1946",-5.13168358,55.26937585,2715.100861
"1947",-5.11736223,55.2731986,73.636139
"1948",-5.10301,55.27694,291.855536
"1949",-5.088555,55.28058333,659.619009
"1950",-5.074075,55.28417667,458.000678
"1951",-5.0592691,55.28787689,683.836969
"1952",-5.0677087,55.29211841,2570.718748
"1953",-5.08227667,55.29553,3132.581335
"1954",-5.09698136,55.29884119,494.737767
"1955",-5.11183845,55.30196784,2608.927881
"1956",-5.12665167,55.30505667,1754.980709
"1957",-5.14157386,55.30806911,840.688102
"1958",-5.15660081,55.31099634,213.85352
"1959",-5.17161054,55.31372534,886.682509
"1960",-5.18654279,55.3165921,700.959477
"1961",-5.20133279,55.31977737,449.121822
"1962",-5.21610846,55.32296836,1808.378003
"1963",-5.23093463,55.32615452,3261.345552
"1964",-5.24571279,55.32925822,2176.817253
"1965",-5.26058333,55.33238333,1237.217508
"1966",-5.26666373,55.33767756,523.23532
"1967",-5.25339586,55.34219712,1252.090939
"1968",-5.23868335,55.34551204,1309.742236
"1969",-5.22442833,55.34939333,653.928023
"1970",-5.20987656,55.35305023,600.255784
"1971",-5.19536295,55.35642231,384.990203
"1972",-5.18030309,55.35932582,762.335149
"1973",-5.16498958,55.36160973,416.890869
"1974",-5.14973193,55.36382893,20.298842
"1975",-5.13459667,55.366445,21.651432
"1976",-5.11938167,55.36914667,58.430796
"1977",-5.10426178,55.37152268,441.034654
"1978",-5.08922381,55.37427609,1338.997313
"1979",-5.07414454,55.37730409,371.219945
"1980",-5.05923842,55.38020943,241.284291
"1981",-5.05284783,55.38619277,152.324488
"1982",-5.06917,55.38596167,1156.589002
"1983",-5.084995,55.38622833,57.101361
"1984",-5.10072815,55.38715005,683.604953
"1985",-5.11650658,55.38835394,50.89644
"1986",-5.1320949,55.3897662,50.429972
"1987",-5.14769862,55.39118503,556.349724
"1988",-5.16346586,55.39212464,467.006438
"1989",-5.17926167,55.39256,16.727539
"1990",-5.19505557,55.39313985,215.323448
"1991",-5.21087159,55.39379762,1068.302051
"1992",-5.22678193,55.39455321,721.651628
"1993",-5.24244316,55.39557208,263.068803
"1994",-5.2581295,55.39680033,50.797904
"1995",-5.2742304,55.39845064,2116.357487
"1996",-5.2668859,55.40245397,600.592183
"1997",-5.25201665,55.40561297,47.472599
"1998",-5.23728398,55.40877912,87.673747
"1999",-5.22235384,55.41193669,93.944254
"2000",-5.20732955,55.41466539,0.760365
"2001",-5.19231951,55.41762131,1.106073
"2002",-5.17757314,55.42069242,0
"2003",-5.1625557,55.4237373,172.164088
"2004",-5.12950376,55.40455593,1160.047969
"2005",-5.11389454,55.40592605,135.232586
"2006",-5.09834974,55.40769521,164.727385
"2007",-5.08298,55.40976667,305.35488
"2008",-5.06759667,55.41171,994.378811
"2009",-5.05218458,55.41380082,1346.735598
"2010",-5.03685588,55.41604486,549.070191
"2011",-5.02217654,55.4190217,700.324886
"2012",-5.00698333,55.42149833,1302.100565
"2013",-4.99174134,55.42389064,965.194877
"2014",-4.97649753,55.42638717,869.026316
"2015",-4.96123905,55.42867615,958.512353
"2016",-4.94535699,55.43001912,606.26733
"2017",-4.94831545,55.43299993,261.773774
"2018",-4.96366472,55.43457139,2048.070378
"2019",-4.97816346,55.43821466,1667.706068
"2020",-4.99474245,55.44214884,493.16293
"2021",-4.9931693,55.44161417,414.622333
"2022",-5.00765058,55.44526598,352.827919
"2023",-5.02220742,55.44888302,192.7876
"2024",-5.03625,55.45301667,437.893866
"2025",-5.05005763,55.45742088,616.787138
"2026",-5.06273405,55.46248205,328.320091
"2027",-5.04899753,55.46540204,480.50451
"2028",-5.03365341,55.46765778,4032.965284
"2029",-5.0184507,55.47016268,898.977576
"2030",-5.00295812,55.47267508,406.16758
"2031",-5.00261628,55.47128693,0
"2032",-4.98807394,55.47506621,1124.135502
"2033",-4.97294039,55.47776046,231.925908
"2034",-4.95775748,55.48036658,334.438794
"2035",-4.94284873,55.48344759,657.473007
"2036",-4.92795299,55.48663722,2213.381277
"2037",-4.91321787,55.48977703,3332.320249
"2038",-4.90532167,55.49429333,7200.385665
"2039",-4.92004819,55.49788598,5504.006238
"2040",-4.93475252,55.50131203,3218.815745
"2041",-4.94938248,55.50486852,2231.743431
"2042",-4.96400319,55.50847008,1446.055317
"2043",-4.97814123,55.51248379,527.951691
"2044",-4.99214082,55.51664192,264.276054
"2045",-5.0063923,55.52072805,360.432311
"2046",-5.02051977,55.52476783,619.532012
"2047",-5.03399484,55.52953963,195.916937
"2048",-5.04730667,55.53459667,41.032804
"2049",-5.04240723,55.54175565,370.437674
"2050",-5.02906975,55.54666368,875.65558
"2051",-5.01600833,55.551805,296.449414
"2052",-5.00308713,55.55706799,1604.163427
"2053",-4.99026066,55.56231629,2385.643502
"2054",-4.97736667,55.56757667,1418.796061
"2055",-4.96419042,55.57262445,13254.244244
"2056",-4.94997,55.57756833,685.961052
"2057",-4.93766216,55.5820584,20161.922175
"2058",-5.107605,55.53451833,0
"2059",-5.06030422,55.46561547,46.634413
"2060",-5.04520504,55.46713434,602.222224
"2061",-5.02959711,55.46858677,210.861023
"2062",-5.01420167,55.47057833,38.249647
"2063",-4.99921,55.47334667,231.257656
"2064",-4.98453,55.47671667,241.475314
"2065",-4.96947446,55.47957389,1163.966164
"2066",-4.95411291,55.4816953,4998.688159
"2067",-4.93886996,55.48410486,1539.787961
"2068",-4.9237192,55.48695029,956.332822
"2069",-4.90843553,55.48979938,746.450215
"2070",-4.91117833,55.49487,2193.622244
"2071",-4.92521082,55.49906108,815.913128
